Implement,GivenName,LastName,Initials,OfficeName,Description,Mail,StreetAddress,City,PostalCode,State,Country,Company,Department,EmployeeID,ExtensionAttribute1,Title,Phone,Manager,ProfilePath,ScriptPath,HomeDirectory,HomeDrive,Password,PasswordNeverExpires,Enabled,TargetOU,ProxyAddresses
Yes,Stacey,Collins,S,St Catherines Cream,Human Working Drone,SCollins@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE053,6053,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!SCollins,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK54
Yes,Stacy,Edwards,S,St Catherines Cream,Human Working Drone,SEdwards@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE054,6054,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!SEdwards,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK55
Yes,Tonya,Stewart,T,St Catherines Cream,Human Working Drone,TStewart@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE055,6055,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!TStewart,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK56
Yes,Sherry,Flores,S,St Catherines Cream,Human Working Drone,SFlores@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE056,6056,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!SFlores,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK57
Yes,Carol,Morrison,C,St Catherines Cream,Human Working Drone,CMorrison@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE057,6057,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!CMorrison,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK58
Yes,Ann,Nguyen,A,St Catherines Cream,Human Working Drone,ANguyen@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE058,6058,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!ANguyen,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK59
Yes,Catherine,Murphy,C,St Catherines Cream,Human Working Drone,CMurphy@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE059,6059,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!CMurphy,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK60
Yes,Monica,Rivera,M,St Catherines Cream,Human Working Drone,MRivera@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE060,6060,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!MRivera,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK61
Yes,Dana,Cook,D,St Catherines Cream,Human Working Drone,DCook@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE061,6061,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!DCook,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK62
Yes,Diane,Rogers,D,St Catherines Cream,Human Working Drone,DRogers@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE062,6062,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!DRogers,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK63
Yes,Jacqueline,Morgan,J,St Catherines Cream,Human Working Drone,JMorgan@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE063,6063,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!JMorgan,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK64
Yes,Gina,Peterson,G,St Catherines Cream,Human Working Drone,GPeterson@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE064,6064,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!GPeterson,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK65
Yes,Leslie,Cooper,L,St Catherines Cream,Human Working Drone,LCooper@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE065,6065,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!LCooper,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK66
Yes,Tracey,Reed,T,St Catherines Cream,Human Working Drone,TReed@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE066,6066,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!TReed,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK67
Yes,Kim,Bailey,K,St Catherines Cream,Human Working Drone,KBailey@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE067,6067,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!KBailey,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK68
Yes,Renee,Bell,R,St Catherines Cream,Human Working Drone,RBell@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE068,6068,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!RBell,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK69
Yes,Sheila,Gomez,S,St Catherines Cream,Human Working Drone,SGomez@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE069,6069,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!SGomez,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK70
Yes,Rachel,Kelly,R,St Catherines Cream,Human Working Drone,RKelly@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE070,6070,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!RKelly,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK71
Yes,Katherine,Howard,K,St Catherines Cream,Human Working Drone,KHoward@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE071,6071,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!KHoward,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK72
Yes,Carolyn,Ward,C,St Catherines Cream,Human Working Drone,CWard@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE072,6072,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!CWard,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK73
Yes,Sarah,Cox,S,St Catherines Cream,Human Working Drone,SCox@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE073,6073,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!SCox,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK74
Yes,Margaret,Diaz,M,St Catherines Cream,Human Working Drone,MDiaz@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE074,6074,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!MDiaz,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK75
Yes,Cindy,Richardson,C,St Catherines Cream,Human Working Drone,CRichardson@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE075,6075,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!CRichardson,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK76
Yes,Suzanne,Wood,S,St Catherines Cream,Human Working Drone,SWood@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE076,6076,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!SWood,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK77
Yes,Kristin,Watson,K,St Catherines Cream,Human Working Drone,KWatson@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE077,6077,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!KWatson,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK78
Yes,Kathy,Brooks,K,St Catherines Cream,Human Working Drone,KBrooks@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE078,6078,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!KBrooks,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK79
Yes,Tamara,Bennett,T,St Catherines Cream,Human Working Drone,TBennett@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE079,6079,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!TBennett,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK80
Yes,Laurie,Gray,L,St Catherines Cream,Human Working Drone,LGray@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE080,6080,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!LGray,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK81
Yes,Diana,James,D,St Catherines Cream,Human Working Drone,DJames@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE081,6081,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!DJames,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK82
Yes,Heidi,Reyes,H,St Catherines Cream,Human Working Drone,HReyes@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE082,6082,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!HReyes,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK83
Yes,Beth,Cruz,B,St Catherines Cream,Human Working Drone,BCruz@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE083,6083,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!BCruz,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK84
Yes,Victoria,Hughes,V,St Catherines Cream,Human Working Drone,VHughes@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE084,6084,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!VHughes,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK85
Yes,Janet,Price,J,St Catherines Cream,Human Working Drone,JPrice@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE085,6085,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!JPrice,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK86
Yes,Valerie,Myers,V,St Catherines Cream,Human Working Drone,VMyers@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE086,6086,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!VMyers,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK87
Yes,Regina,Long,R,St Catherines Cream,Human Working Drone,RLong@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE087,6087,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!RLong,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK88
Yes,Holly,Foster,H,St Catherines Cream,Human Working Drone,HFoster@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE088,6088,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!HFoster,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK89
Yes,Deanna,Sanders,D,St Catherines Cream,Human Working Drone,DSanders@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE089,6089,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!DSanders,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK90
Yes,Melinda,Ross,M,St Catherines Cream,Human Working Drone,MRoss@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE090,6090,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!MRoss,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK91
Yes,Tanya,Morales,T,St Catherines Cream,Human Working Drone,TMorales@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE091,6091,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!TMorales,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK92
Yes,Carla,Powell,C,St Catherines Cream,Human Working Drone,CPowell@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE092,6092,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!CPowell,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK93
Yes,Melanie,Sullivan,M,St Catherines Cream,Human Working Drone,MSullivan@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE093,6093,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!MSullivan,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK94
Yes,Terri,Russell,T,St Catherines Cream,Human Working Drone,TRussell@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE094,6094,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!TRussell,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK95
Yes,Carrie,Ortiz,C,St Catherines Cream,Human Working Drone,COrtiz@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE095,6095,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!COrtiz,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK96
Yes,Jodi,Jenkins,J,St Catherines Cream,Human Working Drone,JJenkins@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE096,6096,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!JJenkins,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK97
Yes,Kristen,Gutierrez,K,St Catherines Cream,Human Working Drone,KGutierrez@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE097,6097,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!KGutierrez,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK98
Yes,April,Perry,A,St Catherines Cream,Human Working Drone,APerry@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE098,6098,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!APerry,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK99
Yes,Yolanda,Butler,Y,St Catherines Cream,Human Working Drone,YButler@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE099,6099,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!YButler,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK100
Yes,Julia,Barnes,J,St Catherines Cream,Human Working Drone,JBarnes@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Retail,BYE100,6100,Drone,(905) 228-0036,AMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!JBarnes,FALSE,TRUE,"OU=Users,OU=Staff,OU=Retail",SMTP:CHECK;SMTP:CHECK101
Yes,Anna,Fisher,A,St Catherines Cream,Human Working Drone,AFisher@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Customer Service,BYE101,6101,Drone,(905) 228-0036,CMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!AFisher,FALSE,TRUE,"OU=Users,OU=Staff,OU=CustomerService",SMTP:CHECK;SMTP:CHECK102
Yes,Anne,Henderson,A,St Catherines Cream,Human Working Drone,AHenderson@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Customer Service,BYE102,6102,Drone,(905) 228-0036,CMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!AHenderson,FALSE,TRUE,"OU=Users,OU=Staff,OU=CustomerService",SMTP:CHECK;SMTP:CHECK103
Yes,Shelly,Coleman,S,St Catherines Cream,Human Working Drone,SColeman@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Customer Service,BYE103,6103,Drone,(905) 228-0036,CMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!SColeman,FALSE,TRUE,"OU=Users,OU=Staff,OU=CustomerService",SMTP:CHECK;SMTP:CHECK104
Yes,Lynn,Simmons,L,St Catherines Cream,Human Working Drone,LSimmons@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Customer Service,BYE104,6104,Drone,(905) 228-0036,CMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!LSimmons,FALSE,TRUE,"OU=Users,OU=Staff,OU=CustomerService",SMTP:CHECK;SMTP:CHECK105
Yes,Kathryn,Patterson,K,St Catherines Cream,Human Working Drone,KPatterson@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Customer Service,BYE105,6105,Drone,(905) 228-0036,CMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!KPatterson,FALSE,TRUE,"OU=Users,OU=Staff,OU=CustomerService",SMTP:CHECK;SMTP:CHECK106
Yes,Connie,Jordan,C,St Catherines Cream,Human Working Drone,CJordan@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Customer Service,BYE106,6106,Drone,(905) 228-0036,CMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!CJordan,FALSE,TRUE,"OU=Users,OU=Staff,OU=CustomerService",SMTP:CHECK;SMTP:CHECK107
Yes,Sherri,Reynolds,S,St Catherines Cream,Human Working Drone,SReynolds@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Customer Service,BYE107,6107,Drone,(905) 228-0036,CMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!SReynolds,FALSE,TRUE,"OU=Users,OU=Staff,OU=CustomerService",SMTP:CHECK;SMTP:CHECK108
Yes,Tara,Hamilton,T,St Catherines Cream,Human Working Drone,THamilton@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Customer Service,BYE108,6108,Drone,(905) 228-0036,CMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!THamilton,FALSE,TRUE,"OU=Users,OU=Staff,OU=CustomerService",SMTP:CHECK;SMTP:CHECK109
Yes,Veronica,Graham,V,St Catherines Cream,Human Working Drone,VGraham@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Customer Service,BYE109,6109,Drone,(905) 228-0036,CMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!VGraham,FALSE,TRUE,"OU=Users,OU=Staff,OU=CustomerService",SMTP:CHECK;SMTP:CHECK110
Yes,Colleen,Kim,C,St Catherines Cream,Human Working Drone,CKim@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Customer Service,BYE110,6110,Drone,(905) 228-0036,CMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!CKim,FALSE,TRUE,"OU=Users,OU=Staff,OU=CustomerService",SMTP:CHECK;SMTP:CHECK111
Yes,Kristine,Gonzales,K,St Catherines Cream,Human Working Drone,KGonzales@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Customer Service,BYE111,6111,Drone,(905) 228-0036,CMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!KGonzales,FALSE,TRUE,"OU=Users,OU=Staff,OU=CustomerService",SMTP:CHECK;SMTP:CHECK112
Yes,Danielle,Alexander,D,St Catherines Cream,Human Working Drone,DAlexander@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Customer Service,BYE112,6112,Drone,(905) 228-0036,CMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!DAlexander,FALSE,TRUE,"OU=Users,OU=Staff,OU=CustomerService",SMTP:CHECK;SMTP:CHECK113
